tree_id,generated_id,WBI_VALUE,NDMI2_VALUE,NDSI_RWC_VALUE,PRI_VALUE,WBI_WATER_BLOCK,SWIR_WATER_BLOCK,PRI_PHYSIOLOGICAL_SUPPORT,WATER_EVIDENCE_STATUS,WATER_DOMAIN_STATE,WATER_MEASUREMENT_QUALITY,NDRE_VALUE,CIRED_EDGE_VALUE,REP_D1_NM_VALUE,PSRI_VALUE,SIPI_VALUE,ARI1_VALUE,NDVI_VALUE,BIO_CHL_RE_SUPPORTED,BIO_PIGMENT_SUPPORTED,BIO_ARI1_HIGH,BIOCHEMICAL_STATUS,BIOCHEMICAL_DOMAIN_STATE,H_P95_m,RASTER_CHM_P95_m,H_IQR_m,STRUCTURE_QC_FINAL,STRUCTURE_STATUS_FINAL,STRUCTURE_EVIDENCE_STRENGTH,STRUCTURE_DOMAIN_STATE,HIGH_VERTICAL_VARIABILITY_CONTEXT,WATER_SUPPORTED,BIOCHEMICAL_SUPPORTED,STRUCTURE_LOW_STATURE,STRUCTURE_CORROBORATED,SUPPORTED_DOMAIN_COUNT,ASSESSABLE_DOMAIN_COUNT,MULTIDOMAIN_COMPLETENESS,CROSS_DOMAIN_PATTERN,FIELD_INSPECTION_TIER,CROSS_DOMAIN_INTERPRETATION,INTERPRETATION_BOUNDARY
245,245,0.9582345242535092,-0.2191984555930728,0.2563833577713017,-0.1026445835451045,ANOMALOUS,NO_ANOMALY,ABNORMAL,ISOLATED_DIRECT_WATER_ANOMALY,SCREENING_ANOMALY,MODERATE,0.211304242751724,0.6347863637407953,725.0898181954351,0.2451632480472985,1.6949284328971417,4.150938288820095,0.4199165939428969,False,True,False,SENESCENCE_PIGMENT_ONLY,SCREENING_ANOMALY,2.296722388267517,1.9853073120117184,1.590331807732582,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,SCREENING_PRIORITY,"Screening-level spectral evidence is present, but no major domain reaches the supported multi-indicator condition.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
246,246,1.0273943782215855,-0.5203908381288246,0.5534245803397564,-0.0752058523231529,NO_ANOMALY,NO_ANOMALY,NO_ABNORMALITY,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.4018120844188636,1.4536215788506035,728.3665910612303,0.0738956252786388,1.1376214828967008,3.605400216075072,0.6640140951641924,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.2934061884880066,2.24500732421875,0.7720776796340942,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,NO_SUPPORTED_ANOMALY,No supported concordant anomaly evidence is identified across the assessed domains.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
247,247,0.935793977378832,-0.0529441657966489,0.141501544218165,-0.0997014099751679,ANOMALOUS,ANOMALOUS_CONCORDANT,ABNORMAL,STRONG_INTERNAL_WATER_EVIDENCE,SUPPORTED_ANOMALY,HIGH,0.1010112305153046,0.2328459144315386,723.6917921872227,0.3591695561708953,2.305779258748524,4.242762480725724,0.2310166551913939,True,True,False,CONCORDANT_BIOCHEMICAL_DECLINE,SUPPORTED_ANOMALY,1.2149663269519806,0.3470001220703125,0.0786446705460548,WARN,CORROBORATED_LOW_STRUCTURAL_STATURE,CORROBORATED,LOW_STATURE_CORROBORATED,False,True,True,True,True,3,3,COMPLETE_3_OF_3,WATER_BIOCHEMICAL_STRUCTURE,HIGH_MULTI_DOMAIN_PRIORITY,Supported water-status anomaly and supported biochemical decline coincide with relatively low structural stature.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
248,248,,,,,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,,,,,,,,False,False,False,NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,1.4937956869602196,1.0039825439453125,0.7916651219129562,WARN,CORROBORATED_LOW_STRUCTURAL_STATURE,CORROBORATED,LOW_STATURE_CORROBORATED,False,False,False,True,True,1,1,LIMITED_0_OR_1_OF_3,STRUCTURE_ONLY,SINGLE_DOMAIN_PRIORITY,Relatively low structural stature is present without another supported major-domain anomaly.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
249,249,1.072119255519931,-0.4654809092893374,0.5133163634717017,-0.0737809092646955,NO_ANOMALY,NO_ANOMALY,NO_ABNORMALITY,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.3945088469500772,1.4365854808018226,727.966902721128,0.091568884136881,1.1875730777565972,3.472663350904593,0.6444241131076779,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.6092032551765447,2.9071952819824216,0.820409506559372,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,NO_SUPPORTED_ANOMALY,No supported concordant anomaly evidence is identified across the assessed domains.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
250,250,1.0262693155980798,-0.4785489859803493,0.5095197098834952,-0.0760789881261406,NO_ANOMALY,NO_ANOMALY,NO_ABNORMALITY,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.3555517778027213,1.1877861710494573,727.3815827607524,0.0792956296859055,1.1466668405183265,4.374377462321268,0.6369329860042338,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.0111448764801025,1.6741973876953125,1.0930791795253754,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,NO_SUPPORTED_ANOMALY,No supported concordant anomaly evidence is identified across the assessed domains.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
251,251,0.971184038216777,,,-0.0870867143817447,ANOMALOUS,NOT_ASSESSABLE,NO_ABNORMALITY,NOT_FULLY_ASSESSABLE_ISOLATED_ANOMALY,SCREENING_ANOMALY,LIMITED,0.143817881867514,0.3472450820752132,724.2380905810699,0.2666617699306642,1.7412727339768117,3.713144581259033,0.3193353733318042,True,True,False,CONCORDANT_BIOCHEMICAL_DECLINE,SUPPORTED_ANOMALY,2.049546241760254,1.75,1.0985089093446732,WARN,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,True,False,False,1,2,PARTIAL_2_OF_3,BIOCHEMICAL_ONLY,SINGLE_DOMAIN_PRIORITY,Supported biochemical decline is present without another supported major-domain signal.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
252,252,,-0.2592021271781193,0.3220145577081211,,NOT_ASSESSABLE,NO_ANOMALY,NOT_ASSESSABLE,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,,,,,,,,False,False,False,NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,2.2886690139770507,2.092537689208984,1.2650350332260132,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,1,LIMITED_0_OR_1_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
253,253,1.0114891394080934,-0.2671570768313642,0.3258032157172136,-0.0931691767027668,NO_ANOMALY,NO_ANOMALY,ABNORMAL,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.2268989015804332,0.6546396867048053,725.6307031054918,0.2175799733476115,1.5715580741974473,4.509749259552608,0.4284938268545366,False,False,True,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.035980224609375,1.9438438415527344,1.4650257602334025,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,NO_SUPPORTED_ANOMALY,No supported concordant anomaly evidence is identified across the assessed domains.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
254,254,1.0003993481727922,-0.4111375705423065,0.4592270039899447,-0.0820433753148842,NO_ANOMALY,NO_ANOMALY,NO_ABNORMALITY,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.2996961579596833,0.9671161281506307,726.121605323857,0.1434620260629907,1.368535626913146,4.231221190178049,0.5600449359415154,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.393101239204406,2.2643463134765627,1.7508375123143196,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,NO_SUPPORTED_ANOMALY,No supported concordant anomaly evidence is identified across the assessed domains.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
255,255,0.9569059494636668,,,-0.0685929499835639,ANOMALOUS,NOT_ASSESSABLE,NO_ABNORMALITY,NOT_FULLY_ASSESSABLE_ISOLATED_ANOMALY,SCREENING_ANOMALY,LIMITED,0.3427044839175586,1.1196417991208163,727.0490351405377,0.1030640340337508,1.2219561536894925,5.043117177884323,0.5935984243240893,False,False,True,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.3067516803741457,2.2179946899414062,1.35227170586586,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,SCREENING_PRIORITY,"Screening-level spectral evidence is present, but no major domain reaches the supported multi-indicator condition.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
256,256,1.0671160213973487,,,-0.0921980039483342,NO_ANOMALY,NOT_ASSESSABLE,ABNORMAL,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.2321628521570028,0.6493494621429889,724.475663369044,0.173112162645535,1.4371040055199853,3.7267924351436585,0.4834776765560166,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.0654978156089783,1.7638992309570312,0.8358648717403412,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
258,258,1.1138698163087066,-0.5337240592380954,0.5684405931991876,-0.0692323016150385,NO_ANOMALY,NO_ANOMALY,NO_ABNORMALITY,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.4179815997445341,1.6517963462869798,729.2464936762477,0.071355134436912,1.129396546412585,3.759364399727677,0.6632053133068028,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.2155054569244386,2.101490020751953,0.8674918413162231,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,NO_SUPPORTED_ANOMALY,No supported concordant anomaly evidence is identified across the assessed domains.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
259,259,1.0327072790681349,,,-0.0776712016311413,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.3227634900701784,1.066314264519752,727.1529597477606,0.1272530099255223,1.2656150304815734,4.457612682520408,0.5675126238887802,False,False,True,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.2681797027587884,2.257251739501953,1.4481784403324127,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
261,261,1.006988476865505,-0.1405618464174056,0.2043639154958366,-0.0998183420411722,NO_ANOMALY,ANOMALOUS_CONCORDANT,ABNORMAL,ISOLATED_DIRECT_WATER_ANOMALY,SCREENING_ANOMALY,HIGH,0.1742471854923167,0.4603339761318956,724.9838772421463,0.279782752135884,1.8695313061202403,4.445578503704413,0.3325751025583846,True,True,True,STRONG_CONCORDANT_BIOCHEMICAL_DECLINE,SUPPORTED_ANOMALY,1.863822001218796,1.5579833984375,0.8187645003199577,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,True,False,False,1,3,COMPLETE_3_OF_3,BIOCHEMICAL_ONLY,SINGLE_DOMAIN_PRIORITY,Supported biochemical decline is present without another supported major-domain signal.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
262,262,,-0.2597967644110995,0.3279483832872613,,NOT_ASSESSABLE,NO_ANOMALY,NOT_ASSESSABLE,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,,,,,,,,False,False,False,NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,2.152238893508911,2.0759490966796874,1.5768103003501892,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,1,LIMITED_0_OR_1_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
263,263,0.9710817177958476,,,-0.0906642349042617,ANOMALOUS,NOT_ASSESSABLE,ABNORMAL,NOT_FULLY_ASSESSABLE_ISOLATED_ANOMALY,SCREENING_ANOMALY,LIMITED,0.1561238746508637,0.3871771531472883,724.9161997566417,0.2893221646142909,1.8358643283759608,4.167624672625171,0.3039185684056205,True,True,False,CONCORDANT_BIOCHEMICAL_DECLINE,SUPPORTED_ANOMALY,0.42908475548029,0.2259979248046875,0.0796835869550705,PASS,CORROBORATED_LOW_STRUCTURAL_STATURE,CORROBORATED,LOW_STATURE_CORROBORATED,False,False,True,True,True,2,2,PARTIAL_2_OF_3,BIOCHEMICAL_STRUCTURE_ONLY,MULTI_DOMAIN_PRIORITY,Supported biochemical decline coincides with relatively low structural stature; a supported water-status anomaly is not present.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
264,264,0.9788975268602372,,,-0.0771809947911474,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.3698298247550819,1.2503053773294843,727.9905866534484,0.08890750685004,1.1636458942594912,4.165479977624499,0.6343451084409488,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.15254967212677,2.077999877929688,0.3731612265110016,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
265,265,0.9860669761777392,-0.2688680850676251,0.3108645942953367,-0.0898986696864151,NO_ANOMALY,NO_ANOMALY,ABNORMAL,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.2250912154414412,0.6303170164300915,725.0613490941153,0.200364922463625,1.5396854237045998,4.27951719546292,0.4336380695311319,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,1.9458025395870209,1.7394500732421874,1.4974052011966703,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,NO_SUPPORTED_ANOMALY,No supported concordant anomaly evidence is identified across the assessed domains.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
266,266,1.0381604286381505,,,-0.0749031351997411,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.399110526965139,1.41681841034204,727.493448561097,0.0615976587854239,1.0968662441000232,5.76739578694635,0.6977224121694695,False,False,True,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,1.7345597088336944,1.6361015319824217,0.814447894692421,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
267,267,1.0349601492804643,-0.2941640296096188,,-0.086589391298042,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.2577371201415112,0.7947494740235937,726.3589665055607,0.1871431190731168,1.5405571710388768,4.582209241401035,0.4689597609477907,False,False,True,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.08633633852005,2.0205924987792967,1.581146314740181,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
268,268,0.9651559743761116,-0.2532603657294943,0.3195093509669661,-0.082215319205099,ANOMALOUS,NO_ANOMALY,NO_ABNORMALITY,ISOLATED_DIRECT_WATER_ANOMALY,SCREENING_ANOMALY,HIGH,0.2531873114742249,0.7729326461363224,726.2657688212189,0.1955047327443363,1.5172229091918727,3.741596165180447,0.4518075756212868,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.011874639987945,1.8719924926757807,1.5465038865804672,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,SCREENING_PRIORITY,"Screening-level spectral evidence is present, but no major domain reaches the supported multi-indicator condition.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
269,269,0.9798869798908,,,-0.0970253595607963,NO_ANOMALY,NOT_ASSESSABLE,ABNORMAL,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.1510765982445244,0.3882646563071776,724.1440845176435,0.2863785707377186,1.8451367079023648,4.980319313190453,0.3299648659616689,True,True,True,STRONG_CONCORDANT_BIOCHEMICAL_DECLINE,SUPPORTED_ANOMALY,1.785784864425659,1.7050575256347655,1.3380315899848938,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,True,False,False,1,2,PARTIAL_2_OF_3,BIOCHEMICAL_ONLY,SINGLE_DOMAIN_PRIORITY,Supported biochemical decline is present without another supported major-domain signal.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
271,271,,,,,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,,,,,,,,False,False,False,NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,2.4410121917724608,2.167393493652344,1.8520449995994568,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,1,LIMITED_0_OR_1_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
273,273,1.014078161975681,,,-0.0733807231023921,NO_ANOMALY,NOT_ASSESSABLE,NO_ABNORMALITY,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,0.3776093761949085,1.3233653581416362,728.1141765926734,0.0916603974368444,1.1777886713987962,3.554331249804977,0.6307720882195955,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.208139181137085,1.995792388916016,0.5891252756118774,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
274,274,0.9441228385974544,-0.2051828739238181,0.2934124940429602,-0.0665800680697458,ANOMALOUS,NO_ANOMALY,NO_ABNORMALITY,ISOLATED_DIRECT_WATER_ANOMALY,SCREENING_ANOMALY,HIGH,0.2871968779650624,0.8630668830026773,728.2508647215225,0.1655221989402576,1.357655503350351,3.273122660295948,0.468759596462004,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,0.4628345221281051,,0.0691101923584938,WARN,LOW_STATURE_LAS_ONLY,SINGLE_MEASUREMENT,LOW_STATURE_LAS_ONLY,False,False,False,True,False,1,3,COMPLETE_3_OF_3,STRUCTURE_ONLY,SINGLE_DOMAIN_PRIORITY,Relatively low structural stature is present without another supported major-domain anomaly. Structural low-stature evidence is based on LAS H_P95 without raster-CHM corroboration.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
275,275,,,,,NOT_ASSESSABLE,NOT_ASSESSABLE,NOT_ASSESSABLE,WATER_STATUS_NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,LIMITED,,,,,,,,False,False,False,NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,2.192845153808594,2.015006256103516,1.5725219696760178,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,1,LIMITED_0_OR_1_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,DATA_LIMITED_REVIEW,"No supported major-domain anomaly is identified, but the assessment is incomplete or contains inconclusive evidence.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
276,276,0.9694182700963812,,,-0.0765897797528964,ANOMALOUS,NOT_ASSESSABLE,NO_ABNORMALITY,NOT_FULLY_ASSESSABLE_ISOLATED_ANOMALY,SCREENING_ANOMALY,LIMITED,0.2844851042349906,0.9687533993125024,726.6678949673911,0.1758201270989812,1.2665444043351697,4.941750975956702,0.4836278431257498,False,False,True,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.30607500076294,2.0519439697265627,1.7893102169036863,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,2,PARTIAL_2_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,SCREENING_PRIORITY,"Screening-level spectral evidence is present, but no major domain reaches the supported multi-indicator condition.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
277,277,0.9874815647186156,-0.1992420833384049,0.2779203609092335,-0.0782253584907125,NO_ANOMALY,NO_ANOMALY,NO_ABNORMALITY,NO_CONCORDANT_WATER_ANOMALY,NO_CONCORDANT_ANOMALY,HIGH,0.2343906517369529,0.6772372408693366,726.7936718650699,0.2022574635304896,1.5060286917306065,3.863104720273944,0.4190401780819394,False,False,False,NO_CONCORDANT_BIOCHEMICAL_DECLINE,NO_CONCORDANT_ANOMALY,2.057045793533325,1.3822540283203124,0.9676912426948548,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,False,False,False,False,False,0,3,COMPLETE_3_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,NO_SUPPORTED_ANOMALY,No supported concordant anomaly evidence is identified across the assessed domains.,"Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
278,278,,-0.1570545361907829,0.2131292925203231,,NOT_ASSESSABLE,ANOMALOUS_CONCORDANT,NOT_ASSESSABLE,NOT_FULLY_ASSESSABLE_ISOLATED_ANOMALY,SCREENING_ANOMALY,LIMITED,,,,,,,,False,False,False,NOT_FULLY_ASSESSABLE,NOT_FULLY_ASSESSABLE,2.71391783952713,2.693953704833984,1.6351187005639076,PASS,NO_LOW_STATURE_EVIDENCE,NONE,NO_LOW_STATURE_EVIDENCE,True,False,False,False,False,0,1,LIMITED_0_OR_1_OF_3,NO_SUPPORTED_MAJOR_DOMAIN_ANOMALY,SCREENING_PRIORITY,"Screening-level spectral evidence is present, but no major domain reaches the supported multi-indicator condition.","Cross-domain agreement represents internal corroboration. It does not prove that water status, biochemical change, disease, or another factor caused the structural condition."
